80001	CO	Arvada
80002	CO	Arvada
80003	CO	Arvada
80004	CO	Arvada
80005	CO	Arvada
80006	CO	Arvada
80007	CO	Arvada
80010	CO	Aurora
80011	CO	Aurora
80012	CO	Aurora
80013	CO	Aurora
80014	CO	Aurora
80015	CO	Aurora
80016	CO	Aurora
80017	CO	Aurora
80018	CO	Aurora
80019	CO	Aurora
80020	CO	Broomfield
80021	CO	Broomfield
80022	CO	Commerce City
80023	CO	Broomfield
80024	CO	Dupont
80025	CO	Eldorado Springs
80026	CO	Lafayette
80027	CO	Louisville
80028	CO	Louisville
80030	CO	Westminster
80031	CO	Westminster
80033	CO	Wheat Ridge
80034	CO	Wheat Ridge
80035	CO	Westminster
80036	CO	Westminster
80037	CO	Commerce City
80038	CO	Broomfield
80040	CO	Aurora
80041	CO	Aurora
80042	CO	Aurora
80044	CO	Aurora
80045	CO	Aurora
80046	CO	Aurora
80047	CO	Aurora
80101	CO	Agate
80102	CO	Bennett
80103	CO	Byers
80104	CO	Castle Rock
80105	CO	Deer Trail
80106	CO	Elbert
80107	CO	Elizabeth
80108	CO	Castle Rock
80109	CO	Castle Rock
80110	CO	Englewood
80111	CO	Englewood
80112	CO	Englewood
80113	CO	Englewood
80116	CO	Franktown
80117	CO	Kiowa
80118	CO	Larkspur
80120	CO	Littleton
80121	CO	Littleton
80122	CO	Littleton
80123	CO	Littleton
80124	CO	Lone Tree
80125	CO	Littleton
80126	CO	Littleton
80127	CO	Littleton
80128	CO	Littleton
80129	CO	Littleton
80130	CO	Littleton
80131	CO	Louviers
80132	CO	Monument
80133	CO	Palmer Lake
80134	CO	Parker
80135	CO	Sedalia
80136	CO	Strasburg
80137	CO	Watkins
80138	CO	Parker
80150	CO	Englewood
80151	CO	Englewood
80155	CO	Englewood
80160	CO	Littleton
80161	CO	Littleton
80162	CO	Littleton
80163	CO	Littleton
80165	CO	Littleton
80166	CO	Littleton
80201	CO	Denver
80202	CO	Denver
80203	CO	Denver
80204	CO	Denver
80205	CO	Denver
80206	CO	Denver
80207	CO	Denver
80208	CO	Denver
80209	CO	Denver
80210	CO	Denver
80211	CO	Denver
80212	CO	Denver
80214	CO	Denver
80215	CO	Denver
80216	CO	Denver
80217	CO	Denver
80218	CO	Denver
80219	CO	Denver
80220	CO	Denver
80221	CO	Denver
80222	CO	Denver
80223	CO	Denver
80224	CO	Denver
80225	CO	Denver
80226	CO	Denver
80227	CO	Denver
80228	CO	Denver
80229	CO	Denver
80230	CO	Denver
80231	CO	Denver
80232	CO	Denver
80233	CO	Denver
80234	CO	Denver
80235	CO	Denver
80236	CO	Denver
80237	CO	Denver
80238	CO	Denver
80239	CO	Denver
80241	CO	Thornton
80243	CO	Denver
80244	CO	Denver
80246	CO	Denver
80247	CO	Denver
80248	CO	Denver
80249	CO	Denver
80250	CO	Denver
80251	CO	Denver
80252	CO	Denver
80256	CO	Denver
80257	CO	Denver
80259	CO	Denver
80260	CO	Denver
80261	CO	Denver
80262	CO	Denver
80263	CO	Denver
80264	CO	Denver
80265	CO	Denver
80266	CO	Denver
80271	CO	Denver
80273	CO	Denver
80274	CO	Denver
80279	CO	Denver
80280	CO	Denver
80281	CO	Denver
80290	CO	Denver
80291	CO	Denver
80293	CO	Denver
80294	CO	Denver
80295	CO	Denver
80299	CO	Denver
80301	CO	Boulder
80302	CO	Boulder
80303	CO	Boulder
80304	CO	Boulder
80305	CO	Boulder
80306	CO	Boulder
80307	CO	Boulder
80308	CO	Boulder
80309	CO	Boulder
80310	CO	Boulder
80314	CO	Boulder
80321	CO	Boulder
80322	CO	Boulder
80323	CO	Boulder
80328	CO	Boulder
80329	CO	Boulder
80401	CO	Golden
80402	CO	Golden
80403	CO	Golden
80419	CO	Golden
80420	CO	Alma
80421	CO	Bailey
80422	CO	Black Hawk
80423	CO	Bond
80424	CO	Breckenridge
80425	CO	Buffalo Creek
80426	CO	Burns
80427	CO	Central City
80428	CO	Clark
80429	CO	Climax
80430	CO	Coalmont
80432	CO	Como
80433	CO	Conifer
80434	CO	Cowdrey
80435	CO	Dillon
80436	CO	Dumont
80437	CO	Evergreen
80438	CO	Empire
80439	CO	Evergreen
80440	CO	Fairplay
80442	CO	Fraser
80443	CO	Frisco
80444	CO	Georgetown
80446	CO	Granby
80447	CO	Grand Lake
80448	CO	Grant
80449	CO	Hartsel
80451	CO	Hot Sulphur Springs
80452	CO	Idaho Springs
80453	CO	Idledale
80454	CO	Indian Hills
80455	CO	Jamestown
80456	CO	Jefferson
80457	CO	Kittredge
80459	CO	Kremmling
80461	CO	Leadville
80463	CO	Mc Coy
80465	CO	Morrison
80466	CO	Nederland
80467	CO	Oak Creek
80468	CO	Parshall
80469	CO	Phippsburg
80470	CO	Pine
80471	CO	Pinecliffe
80473	CO	Rand
80474	CO	Rollinsville
80475	CO	Shawnee
80476	CO	Silver Plume
80477	CO	Steamboat Springs
80478	CO	Tabernash
80479	CO	Toponas
80480	CO	Walden
80481	CO	Ward
80482	CO	Winter Park
80483	CO	Yampa
80487	CO	Steamboat Springs
80488	CO	Steamboat Springs
80497	CO	Silverthorne
80498	CO	Silverthorne
80501	CO	Longmont
80502	CO	Longmont
80503	CO	Longmont
80504	CO	Longmont
80510	CO	Allenspark
80511	CO	Estes Park
80512	CO	Bellvue
80513	CO	Berthoud
80514	CO	Dacono
80515	CO	Drake
80516	CO	Erie
80517	CO	Estes Park
80520	CO	Firestone
80521	CO	Fort Collins
80522	CO	Fort Collins
80523	CO	Fort Collins
80524	CO	Fort Collins
80525	CO	Fort Collins
80526	CO	Fort Collins
80527	CO	Fort Collins
80528	CO	Fort Collins
80530	CO	Frederick
80532	CO	Glen Haven
80533	CO	Hygiene
80534	CO	Johnstown
80535	CO	Laporte
80536	CO	Livermore
80537	CO	Loveland
80538	CO	Loveland
80539	CO	Loveland
80540	CO	Lyons
80541	CO	Masonville
80542	CO	Mead
80543	CO	Milliken
80544	CO	Niwot
80545	CO	Red Feather Lakes
80546	CO	Severance
80547	CO	Timnath
80549	CO	Wellington
80550	CO	Windsor
80551	CO	Windsor
80553	CO	Fort Collins
80601	CO	Brighton
80602	CO	Brighton
80603	CO	Brighton
80610	CO	Ault
80611	CO	Briggsdale
80612	CO	Carr
80614	CO	Eastlake
80615	CO	Eaton
80620	CO	Evans
80621	CO	Fort Lupton
80622	CO	Galeton
80623	CO	Gilcrest
80624	CO	Gill
80631	CO	Greeley
80632	CO	Greeley
80633	CO	Greeley
80634	CO	Greeley
80638	CO	Greeley
80639	CO	Greeley
80640	CO	Henderson
80642	CO	Hudson
80643	CO	Keenesburg
80644	CO	Kersey
80645	CO	La Salle
80646	CO	Lucerne
80648	CO	Nunn
80649	CO	Orchard
80650	CO	Pierce
80651	CO	Platteville
80652	CO	Roggen
80653	CO	Weldona
80654	CO	Wiggins
80701	CO	Fort Morgan
80705	CO	Log Lane Village
80720	CO	Akron
80721	CO	Amherst
80722	CO	Atwood
80723	CO	Brush
80726	CO	Crook
80727	CO	Eckley
80728	CO	Fleming
80729	CO	Grover
80731	CO	Haxtun
80732	CO	Hereford
80733	CO	Hillrose
80734	CO	Holyoke
80735	CO	Idalia
80736	CO	Iliff
80737	CO	Julesburg
80740	CO	Lindon
80741	CO	Merino
80742	CO	New Raymer
80743	CO	Otis
80744	CO	Ovid
80745	CO	Padroni
80746	CO	Paoli
80747	CO	Peetz
80749	CO	Sedgwick
80750	CO	Snyder
80751	CO	Sterling
80754	CO	Stoneham
80755	CO	Vernon
80757	CO	Woodrow
80758	CO	Wray
80759	CO	Yuma
80801	CO	Anton
80802	CO	Arapahoe
80804	CO	Arriba
80805	CO	Bethune
80807	CO	Burlington
80808	CO	Calhan
80809	CO	Cascade
80810	CO	Cheyenne Wells
80812	CO	Cope
80813	CO	Cripple Creek
80814	CO	Divide
80815	CO	Flagler
80816	CO	Florissant
80817	CO	Fountain
80818	CO	Genoa
80819	CO	Green Mountain Falls
80820	CO	Guffey
80821	CO	Hugo
80822	CO	Joes
80823	CO	Karval
80824	CO	Kirk
80825	CO	Kit Carson
80826	CO	Limon
80827	CO	Lake George
80828	CO	Limon
80829	CO	Manitou Springs
80830	CO	Matheson
80831	CO	Peyton
80832	CO	Ramah
80833	CO	Rush
80834	CO	Seibert
80835	CO	Simla
80836	CO	Stratton
80840	CO	U S A F Academy
80841	CO	U S A F Academy
80860	CO	Victor
80861	CO	Vona
80862	CO	Wild Horse
80863	CO	Woodland Park
80864	CO	Yoder
80866	CO	Woodland Park
80901	CO	Colorado Springs
80902	CO	Colorado Springs
80903	CO	Colorado Springs
80904	CO	Colorado Springs
80905	CO	Colorado Springs
80906	CO	Colorado Springs
80907	CO	Colorado Springs
80908	CO	Colorado Springs
80909	CO	Colorado Springs
80910	CO	Colorado Springs
80911	CO	Colorado Springs
80912	CO	Colorado Springs
80913	CO	Colorado Springs
