40003	KY	Bagdad
40004	KY	Bardstown
40006	KY	Bedford
40007	KY	Bethlehem
40008	KY	Bloomfield
40009	KY	Bradfordsville
40010	KY	Buckner
40011	KY	Campbellsburg
40012	KY	Chaplin
40013	KY	Coxs Creek
40014	KY	Crestwood
40018	KY	Eastwood
40019	KY	Eminence
40020	KY	Fairfield
40022	KY	Finchville
40023	KY	Fisherville
40025	KY	Glenview
40026	KY	Goshen
40027	KY	Harrods Creek
40031	KY	La Grange
40032	KY	La Grange
40033	KY	Lebanon
40036	KY	Lockport
40037	KY	Loretto
40040	KY	Mackville
40041	KY	Masonic Home
40045	KY	Milton
40046	KY	Mount Eden
40047	KY	Mount Washington
40048	KY	Nazareth
40049	KY	Nerinx
40050	KY	New Castle
40051	KY	New Haven
40052	KY	New Hope
40055	KY	Pendleton
40056	KY	Pewee Valley
40057	KY	Pleasureville
40058	KY	Port Royal
40059	KY	Prospect
40060	KY	Raywick
40061	KY	Saint Catharine
40062	KY	Saint Francis
40063	KY	Saint Mary
40065	KY	Shelbyville
40066	KY	Shelbyville
40067	KY	Simpsonville
40068	KY	Smithfield
40069	KY	Springfield
40070	KY	Sulphur
40071	KY	Taylorsville
40075	KY	Turners Station
40076	KY	Waddy
40077	KY	Westport
40078	KY	Willisburg
40104	KY	Battletown
40107	KY	Boston
40108	KY	Brandenburg
40109	KY	Brooks
40110	KY	Clermont
40111	KY	Cloverport
40115	KY	Custer
40117	KY	Ekron
40118	KY	Fairdale
40119	KY	Falls Of Rough
40121	KY	Fort Knox
40122	KY	Fort Knox
40129	KY	Hillview
40140	KY	Garfield
40142	KY	Guston
40143	KY	Hardinsburg
40144	KY	Harned
40145	KY	Hudson
40146	KY	Irvington
40150	KY	Lebanon Junction
40152	KY	Mc Daniels
40153	KY	Mc Quady
40155	KY	Muldraugh
40157	KY	Payneville
40159	KY	Radcliff
40160	KY	Radcliff
40161	KY	Rhodelia
40162	KY	Rineyville
40165	KY	Shepherdsville
40170	KY	Stephensport
40171	KY	Union Star
40175	KY	Vine Grove
40176	KY	Webster
40177	KY	West Point
40178	KY	Westview
40201	KY	Louisville
40202	KY	Louisville
40203	KY	Louisville
40204	KY	Louisville
40205	KY	Louisville
40206	KY	Louisville
40207	KY	Louisville
40208	KY	Louisville
40209	KY	Louisville
40210	KY	Louisville
40211	KY	Louisville
40212	KY	Louisville
40213	KY	Louisville
40214	KY	Louisville
40215	KY	Louisville
40216	KY	Louisville
40217	KY	Louisville
40218	KY	Louisville
40219	KY	Louisville
40220	KY	Louisville
40221	KY	Louisville
40222	KY	Louisville
40223	KY	Louisville
40224	KY	Louisville
40225	KY	Louisville
40228	KY	Louisville
40229	KY	Louisville
40231	KY	Louisville
40232	KY	Louisville
40233	KY	Louisville
40241	KY	Louisville
40242	KY	Louisville
40243	KY	Louisville
40245	KY	Louisville
40250	KY	Louisville
40251	KY	Louisville
40252	KY	Louisville
40253	KY	Louisville
40255	KY	Louisville
40256	KY	Louisville
40257	KY	Louisville
40258	KY	Louisville
40259	KY	Louisville
40261	KY	Louisville
40266	KY	Louisville
40268	KY	Louisville
40269	KY	Louisville
40270	KY	Louisville
40272	KY	Louisville
40280	KY	Louisville
40281	KY	Louisville
40282	KY	Louisville
40283	KY	Louisville
40285	KY	Louisville
40287	KY	Louisville
40289	KY	Louisville
40290	KY	Louisville
40291	KY	Louisville
40292	KY	Louisville
40293	KY	Louisville
40294	KY	Louisville
40295	KY	Louisville
40296	KY	Louisville
40297	KY	Louisville
40298	KY	Louisville
40299	KY	Louisville
40310	KY	Burgin
40311	KY	Carlisle
40312	KY	Clay City
40313	KY	Clearfield
40316	KY	Denniston
40317	KY	Elliottville
40319	KY	Farmers
40322	KY	Frenchburg
40324	KY	Georgetown
40328	KY	Gravel Switch
40330	KY	Harrodsburg
40334	KY	Hope
40336	KY	Irvine
40337	KY	Jeffersonville
40339	KY	Keene
40340	KY	Nicholasville
40342	KY	Lawrenceburg
40346	KY	Means
40347	KY	Midway
40348	KY	Millersburg
40350	KY	Moorefield
40351	KY	Morehead
40353	KY	Mount Sterling
40355	KY	New Liberty
40356	KY	Nicholasville
40357	KY	North Middletown
40358	KY	Olympia
40359	KY	Owenton
40360	KY	Owingsville
40361	KY	Paris
40362	KY	Paris
40363	KY	Perry Park
40366	KY	Preston
40370	KY	Sadieville
40371	KY	Salt Lick
40372	KY	Salvisa
40374	KY	Sharpsburg
40376	KY	Slade
40379	KY	Stamping Ground
40380	KY	Stanton
40383	KY	Versailles
40384	KY	Versailles
40385	KY	Waco
40386	KY	Versailles
40387	KY	Wellington
40390	KY	Wilmore
40391	KY	Winchester
40392	KY	Winchester
40402	KY	Annville
40403	KY	Berea
40404	KY	Berea
40405	KY	Bighill
40409	KY	Brodhead
40410	KY	Bryantsville
40419	KY	Crab Orchard
40422	KY	Danville
40423	KY	Danville
40434	KY	Gray Hawk
40437	KY	Hustonville
40440	KY	Junction City
40442	KY	Kings Mountain
40444	KY	Lancaster
40445	KY	Livingston
40446	KY	Lancaster
40447	KY	Mc Kee
40448	KY	Mc Kinney
40452	KY	Mitchellsburg
40456	KY	Mount Vernon
40460	KY	Orlando
40461	KY	Paint Lick
40464	KY	Parksville
40468	KY	Perryville
40472	KY	Ravenna
40473	KY	Renfro Valley
40475	KY	Richmond
40476	KY	Richmond
40481	KY	Sandgap
40484	KY	Stanford
40486	KY	Tyner
40488	KY	Waneta
40489	KY	Waynesburg
40492	KY	Wildie
40495	KY	Winston
40502	KY	Lexington
40503	KY	Lexington
40504	KY	Lexington
40505	KY	Lexington
40506	KY	Lexington
40507	KY	Lexington
40508	KY	Lexington
40509	KY	Lexington
40510	KY	Lexington
40511	KY	Lexington
40512	KY	Lexington
40513	KY	Lexington
40514	KY	Lexington
40515	KY	Lexington
40516	KY	Lexington
40517	KY	Lexington
40522	KY	Lexington
40523	KY	Lexington
40524	KY	Lexington
40526	KY	Lexington
40533	KY	Lexington
40536	KY	Lexington
40544	KY	Lexington
40546	KY	Lexington
40550	KY	Lexington
40555	KY	Lexington
40574	KY	Lexington
40575	KY	Lexington
40576	KY	Lexington
40577	KY	Lexington
40578	KY	Lexington
40579	KY	Lexington
40580	KY	Lexington
40581	KY	Lexington
40582	KY	Lexington
40583	KY	Lexington
40588	KY	Lexington
40591	KY	Lexington
40598	KY	Lexington
40601	KY	Frankfort
40602	KY	Frankfort
40603	KY	Frankfort
40604	KY	Frankfort
40618	KY	Frankfort
40619	KY	Frankfort
40620	KY	Frankfort
40621	KY	Frankfort
40622	KY	Frankfort
40701	KY	Corbin
40702	KY	Corbin
40724	KY	Bush
40729	KY	East Bernstadt
40730	KY	Emlyn
40734	KY	Gray
40737	KY	Keavy
40740	KY	Lily
40741	KY	London
40742	KY	London
40743	KY	London
40744	KY	London
40745	KY	London
40754	KY	Nevisdale
40755	KY	Pittsburg
40759	KY	Rockholds
40763	KY	Siler
40769	KY	Williamsburg
40771	KY	Woodbine
40801	KY	Ages Brookside
40803	KY	Asher
40806	KY	Baxter
40807	KY	Benham
40808	KY	Big Laurel
40810	KY	Bledsoe
40813	KY	Calvin
40815	KY	Cawood
40816	KY	Chappell
40818	KY	Coalgood
40819	KY	Coldiron
40820	KY	Cranks
40823	KY	Cumberland
40824	KY	Dayhoit
40826	KY	Eolia
40827	KY	Essie
40828	KY	Evarts
40829	KY	Grays Knob
40830	KY	Gulston
40831	KY	Harlan
40840	KY	Helton
40843	KY	Holmes Mill
40844	KY	Hoskinston
40845	KY	Hulen
40847	KY	Kenvir
40849	KY	Lejunior
40854	KY	Loyall
40855	KY	Lynch
40856	KY	Miracle
40858	KY	Mozelle
40862	KY	Partridge
40863	KY	Pathfork
40865	KY	Putney
40868	KY	Stinnett
40870	KY	Totz
40873	KY	Wallins Creek
40874	KY	Warbranch
40902	KY	Arjay
40903	KY	Artemus
40906	KY	Barbourville
40913	KY	Beverly
40914	KY	Big Creek
40915	KY	Bimble
40921	KY	Bryants Store
40923	KY	Cannon
40927	KY	Closplint
40930	KY	Dewitt
40931	KY	Eriline
40932	KY	Fall Rock
40935	KY	Flat Lick
40939	KY	Fourmile
40940	KY	Frakes
40941	KY	Garrard
40943	KY	Girdler
40944	KY	Goose Rock
40946	KY	Green Road
40949	KY	Heidrick
40951	KY	Hima
40953	KY	Hinkle
40955	KY	Ingram
40958	KY	Kettle Island
40962	KY	Manchester
40964	KY	Mary Alice
40965	KY	Middlesboro
40972	KY	Oneida
40977	KY	Pineville
40979	KY	Roark
40981	KY	Saul
40982	KY	Scalf
40983	KY	Sextons Creek
40988	KY	Stoney Fork
40995	KY	Trosper
40997	KY	Walker
40999	KY	Woollum
41001	KY	Alexandria
41002	KY	Augusta
41003	KY	Berry
41004	KY	Brooksville
41005	KY	Burlington
41006	KY	Butler
41007	KY	California
41008	KY	Carrollton
41010	KY	Corinth
41011	KY	Covington
41012	KY	Covington
41014	KY	Covington
41015	KY	Latonia
41016	KY	Covington
41017	KY	Ft Mitchell
41018	KY	Erlanger
41019	KY	Covington
