20001	DC	Washington
20002	DC	Washington
20003	DC	Washington
20004	DC	Washington
20005	DC	Washington
20006	DC	Washington
20007	DC	Washington
20008	DC	Washington
20009	DC	Washington
20010	DC	Washington
20011	DC	Washington
20012	DC	Washington
20013	DC	Washington
20015	DC	Washington
20016	DC	Washington
20017	DC	Washington
20018	DC	Washington
20019	DC	Washington
20020	DC	Washington
20022	DC	Washington
20023	DC	Washington
20024	DC	Washington
20026	DC	Washington
20027	DC	Washington
20029	DC	Washington
20030	DC	Washington
20032	DC	Washington
20033	DC	Washington
20035	DC	Washington
20036	DC	Washington
20037	DC	Washington
20038	DC	Washington
20039	DC	Washington
20040	DC	Washington
20041	DC	Washington
20042	DC	Washington
20043	DC	Washington
20044	DC	Washington
20045	DC	Washington
20046	DC	Washington
20047	DC	Washington
20049	DC	Washington
20050	DC	Washington
20051	DC	Washington
20052	DC	Washington
20053	DC	Washington
20055	DC	Washington
20056	DC	Washington
20057	DC	Washington
20058	DC	Washington
20059	DC	Washington
20060	DC	Washington
20061	DC	Washington
20062	DC	Washington
20063	DC	Washington
20064	DC	Washington
20065	DC	Washington
20066	DC	Washington
20067	DC	Washington
20068	DC	Washington
20069	DC	Washington
20070	DC	Washington
20071	DC	Washington
20073	DC	Washington
20074	DC	Washington
20075	DC	Washington
20076	DC	Washington
20077	DC	Washington
20078	DC	Washington
20080	DC	Washington
20081	DC	Washington
20082	DC	Washington
20088	DC	Washington
20090	DC	Washington
20091	DC	Washington
20097	DC	Washington
20098	DC	Washington
20101	VA	Dulles
20102	VA	Dulles
20103	VA	Dulles
20104	VA	Dulles
20105	VA	Aldie
20106	VA	Amissville
20107	VA	Arcola
20108	VA	Manassas
20109	VA	Manassas
20110	VA	Manassas
20111	VA	Manassas
20112	VA	Manassas
20113	VA	Manassas
20115	VA	Marshall
20116	VA	Marshall
20117	VA	Middleburg
20118	VA	Middleburg
20119	VA	Catlett
20120	VA	Centreville
20121	VA	Centreville
20122	VA	Centreville
20124	VA	Clifton
20128	VA	Orlean
20129	VA	Paeonian Springs
20130	VA	Paris
20131	VA	Philomont
20132	VA	Purcellville
20134	VA	Purcellville
20135	VA	Bluemont
20136	VA	Bristow
20137	VA	Broad Run
20138	VA	Calverton
20139	VA	Casanova
20140	VA	Rectortown
20141	VA	Round Hill
20142	VA	Round Hill
20143	VA	Catharpin
20144	VA	Delaplane
20146	VA	Ashburn
20147	VA	Ashburn
20148	VA	Ashburn
20149	VA	Ashburn
20151	VA	Chantilly
20152	VA	Chantilly
20153	VA	Chantilly
20155	VA	Gainesville
20156	VA	Gainesville
20158	VA	Hamilton
20159	VA	Hamilton
20160	VA	Lincoln
20163	VA	Sterling
20164	VA	Sterling
20165	VA	Sterling
20166	VA	Sterling
20167	VA	Sterling
20168	VA	Haymarket
20169	VA	Haymarket
20170	VA	Herndon
20171	VA	Herndon
20172	VA	Herndon
20175	VA	Leesburg
20176	VA	Leesburg
20177	VA	Leesburg
20178	VA	Leesburg
20180	VA	Lovettsville
20181	VA	Nokesville
20182	VA	Nokesville
20184	VA	Upperville
20185	VA	Upperville
20186	VA	Warrenton
20187	VA	Warrenton
20188	VA	Warrenton
20189	VA	Dulles
20190	VA	Reston
20191	VA	Reston
20192	VA	Herndon
20193	VA	Reston
20194	VA	Reston
20195	VA	Reston
20196	VA	Reston
20197	VA	Waterford
20198	VA	The Plains
20199	VA	Dulles
20201	DC	Washington
20202	DC	Washington
20203	DC	Washington
20204	DC	Washington
20206	DC	Washington
20207	DC	Washington
