70001	LA	Metairie
70002	LA	Metairie
70003	LA	Metairie
70004	LA	Metairie
70005	LA	Metairie
70006	LA	Metairie
70009	LA	Metairie
70010	LA	Metairie
70011	LA	Metairie
70030	LA	Des Allemands
70031	LA	Ama
70032	LA	Arabi
70033	LA	Metairie
70036	LA	Barataria
70037	LA	Belle Chasse
70038	LA	Boothville
70039	LA	Boutte
70040	LA	Braithwaite
70041	LA	Buras
70043	LA	Chalmette
70044	LA	Chalmette
70047	LA	Destrehan
70049	LA	Edgard
70050	LA	Empire
70051	LA	Garyville
70052	LA	Gramercy
70053	LA	Gretna
70054	LA	Gretna
70055	LA	Metairie
70056	LA	Gretna
70057	LA	Hahnville
70058	LA	Harvey
70059	LA	Harvey
70060	LA	Metairie
70062	LA	Kenner
70063	LA	Kenner
70064	LA	Kenner
70065	LA	Kenner
70067	LA	Lafitte
70068	LA	La Place
70069	LA	La Place
70070	LA	Luling
70071	LA	Lutcher
70072	LA	Marrero
70073	LA	Marrero
70075	LA	Meraux
70076	LA	Mount Airy
70078	LA	New Sarpy
70079	LA	Norco
70080	LA	Paradis
70081	LA	Pilottown
70082	LA	Pointe A La Hache
70083	LA	Port Sulphur
70084	LA	Reserve
70085	LA	Saint Bernard
70086	LA	Saint James
70087	LA	Saint Rose
70090	LA	Vacherie
70091	LA	Venice
70092	LA	Violet
70093	LA	Belle Chasse
70094	LA	Westwego
70096	LA	Westwego
70097	LA	Kenner
70112	LA	New Orleans
70113	LA	New Orleans
70114	LA	New Orleans
70115	LA	New Orleans
70116	LA	New Orleans
70117	LA	New Orleans
70118	LA	New Orleans
70119	LA	New Orleans
70121	LA	New Orleans
70122	LA	New Orleans
70123	LA	New Orleans
70124	LA	New Orleans
70125	LA	New Orleans
70126	LA	New Orleans
70127	LA	New Orleans
70128	LA	New Orleans
70129	LA	New Orleans
70130	LA	New Orleans
70131	LA	New Orleans
70139	LA	New Orleans
70140	LA	New Orleans
70141	LA	New Orleans
70142	LA	New Orleans
70143	LA	New Orleans
70145	LA	New Orleans
70146	LA	New Orleans
70148	LA	New Orleans
70149	LA	New Orleans
70150	LA	New Orleans
70151	LA	New Orleans
70152	LA	New Orleans
70153	LA	New Orleans
70154	LA	New Orleans
70156	LA	New Orleans
70157	LA	New Orleans
70158	LA	New Orleans
70159	LA	New Orleans
70160	LA	New Orleans
70161	LA	New Orleans
70162	LA	New Orleans
70163	LA	New Orleans
70164	LA	New Orleans
70165	LA	New Orleans
70166	LA	New Orleans
70167	LA	New Orleans
70170	LA	New Orleans
70172	LA	New Orleans
70174	LA	New Orleans
70175	LA	New Orleans
70176	LA	New Orleans
70177	LA	New Orleans
70178	LA	New Orleans
70179	LA	New Orleans
70181	LA	New Orleans
70182	LA	New Orleans
70183	LA	New Orleans
70184	LA	New Orleans
70185	LA	New Orleans
70186	LA	New Orleans
70187	LA	New Orleans
70189	LA	New Orleans
70190	LA	New Orleans
70195	LA	New Orleans
70301	LA	Thibodaux
70302	LA	Thibodaux
70310	LA	Thibodaux
70339	LA	Pierre Part
70340	LA	Amelia
70341	LA	Belle Rose
70342	LA	Berwick
70343	LA	Bourg
70344	LA	Chauvin
70345	LA	Cut Off
70346	LA	Donaldsonville
70352	LA	Donner
70353	LA	Dulac
70354	LA	Galliano
70355	LA	Gheens
70356	LA	Gibson
70357	LA	Golden Meadow
70358	LA	Grand Isle
70359	LA	Gray
70360	LA	Houma
70361	LA	Houma
70363	LA	Houma
70364	LA	Houma
70371	LA	Kraemer
70372	LA	Labadieville
70373	LA	Larose
70374	LA	Lockport
70375	LA	Mathews
70377	LA	Montegut
70380	LA	Morgan City
70381	LA	Morgan City
70390	LA	Napoleonville
70391	LA	Paincourtville
70392	LA	Patterson
70393	LA	Plattenville
70394	LA	Raceland
70395	LA	Schriever
70397	LA	Theriot
70401	LA	Hammond
70402	LA	Hammond
70403	LA	Hammond
70404	LA	Hammond
70420	LA	Abita Springs
70421	LA	Akers
70422	LA	Amite
70426	LA	Angie
70427	LA	Bogalusa
70429	LA	Bogalusa
70431	LA	Bush
70433	LA	Covington
70434	LA	Covington
70435	LA	Covington
70436	LA	Fluker
70437	LA	Folsom
70438	LA	Franklinton
70441	LA	Greensburg
70442	LA	Husser
70443	LA	Independence
70444	LA	Kentwood
70445	LA	Lacombe
70446	LA	Loranger
70447	LA	Madisonville
70448	LA	Mandeville
70449	LA	Maurepas
70450	LA	Mount Hermon
70451	LA	Natalbany
70452	LA	Pearl River
70453	LA	Pine Grove
70454	LA	Ponchatoula
70455	LA	Robert
70456	LA	Roseland
70457	LA	Saint Benedict
70458	LA	Slidell
70459	LA	Slidell
70460	LA	Slidell
70461	LA	Slidell
70462	LA	Springfield
70463	LA	Sun
70464	LA	Talisheek
70465	LA	Tangipahoa
70466	LA	Tickfaw
70467	LA	Varnado
70469	LA	Slidell
70470	LA	Mandeville
70471	LA	Mandeville
70500	LA	Lafayette
70501	LA	Lafayette
70502	LA	Lafayette
70503	LA	Lafayette
70504	LA	Lafayette
70505	LA	Lafayette
70506	LA	Lafayette
70507	LA	Lafayette
70508	LA	Lafayette
70509	LA	Lafayette
70510	LA	Abbeville
70511	LA	Abbeville
70512	LA	Arnaudville
70513	LA	Avery Island
70514	LA	Baldwin
70515	LA	Basile
70516	LA	Branch
70517	LA	Breaux Bridge
70518	LA	Broussard
70519	LA	Cade
70520	LA	Carencro
70521	LA	Cecilia
70522	LA	Centerville
70523	LA	Charenton
70524	LA	Chataignier
70525	LA	Church Point
70526	LA	Crowley
70527	LA	Crowley
70528	LA	Delcambre
70529	LA	Duson
70531	LA	Egan
70532	LA	Elton
70533	LA	Erath
70534	LA	Estherwood
70535	LA	Eunice
70537	LA	Evangeline
70538	LA	Franklin
70540	LA	Garden City
70541	LA	Grand Coteau
70542	LA	Gueydan
70543	LA	Iota
70544	LA	Jeanerette
70546	LA	Jennings
70548	LA	Kaplan
70549	LA	Lake Arthur
70550	LA	Lawtell
70551	LA	Leonville
70552	LA	Loreauville
70554	LA	Mamou
70555	LA	Maurice
70556	LA	Mermentau
70558	LA	Milton
70559	LA	Morse
70560	LA	New Iberia
70562	LA	New Iberia
70563	LA	New Iberia
70569	LA	Lydia
70570	LA	Opelousas
70571	LA	Opelousas
70575	LA	Perry
70576	LA	Pine Prairie
70577	LA	Port Barre
70578	LA	Rayne
70580	LA	Reddell
70581	LA	Roanoke
70582	LA	Saint Martinville
70583	LA	Scott
70584	LA	Sunset
70585	LA	Turkey Creek
70586	LA	Ville Platte
70589	LA	Washington
70591	LA	Welsh
70592	LA	Youngsville
70593	LA	Lafayette
70595	LA	Lafayette
70596	LA	Lafayette
70598	LA	Lafayette
70601	LA	Lake Charles
70602	LA	Lake Charles
70605	LA	Lake Charles
70606	LA	Lake Charles
70607	LA	Lake Charles
70609	LA	Lake Charles
70611	LA	Lake Charles
70612	LA	Lake Charles
70615	LA	Lake Charles
70616	LA	Lake Charles
70629	LA	Lake Charles
70630	LA	Bell City
70631	LA	Cameron
70632	LA	Creole
70633	LA	Dequincy
70634	LA	Deridder
70637	LA	Dry Creek
70638	LA	Elizabeth
70639	LA	Evans
70640	LA	Fenton
70643	LA	Grand Chenier
70644	LA	Grant
70645	LA	Hackberry
70646	LA	Hayes
70647	LA	Iowa
70648	LA	Kinder
70650	LA	Lacassine
70651	LA	Leblanc
70652	LA	Longville
70653	LA	Merryville
70654	LA	Mittie
70655	LA	Oberlin
70656	LA	Pitkin
70657	LA	Ragley
70658	LA	Reeves
70659	LA	Rosepine
70660	LA	Singer
70661	LA	Starks
70662	LA	Sugartown
70663	LA	Sulphur
70664	LA	Sulphur
70665	LA	Sulphur
70668	LA	Vinton
70669	LA	Westlake
70704	LA	Baker
70706	LA	Denham Springs
70707	LA	Gonzales
70710	LA	Addis
70711	LA	Albany
70712	LA	Angola
70714	LA	Baker
70715	LA	Batchelor
70718	LA	Brittany
70719	LA	Brusly
70721	LA	Carville
70722	LA	Clinton
70723	LA	Convent
70725	LA	Darrow
70726	LA	Denham Springs
70727	LA	Denham Springs
70728	LA	Duplessis
70729	LA	Erwinville
70730	LA	Ethel
70732	LA	Fordoche
70733	LA	French Settlement
70734	LA	Geismar
70736	LA	Glynn
70737	LA	Gonzales
70738	LA	Burnside
70739	LA	Greenwell Springs
70740	LA	Grosse Tete
70743	LA	Hester
70744	LA	Holden
70747	LA	Innis
70748	LA	Jackson
70749	LA	Jarreau
70750	LA	Krotz Springs
70752	LA	Lakeland
70753	LA	Lettsworth
70754	LA	Livingston
70755	LA	Livonia
70756	LA	Lottie
70757	LA	Maringouin
70759	LA	Morganza
70760	LA	New Roads
70761	LA	Norwood
70762	LA	Oscar
70763	LA	Paulina
70764	LA	Plaquemine
70765	LA	Plaquemine
70767	LA	Port Allen
70769	LA	Prairieville
70770	LA	Pride
70772	LA	Rosedale
70773	LA	Rougon
70774	LA	Saint Amant
70775	LA	Saint Francisville
70776	LA	Saint Gabriel
70777	LA	Slaughter
70778	LA	Sorrento
70780	LA	Sunshine
70782	LA	Tunica
