30002	GA	Avondale Estates
30003	GA	Norcross
30004	GA	Alpharetta
30005	GA	Alpharetta
30006	GA	Marietta
30007	GA	Marietta
30008	GA	Marietta
30009	GA	Alpharetta
30010	GA	Norcross
30011	GA	Auburn
30012	GA	Conyers
30013	GA	Conyers
30014	GA	Covington
30015	GA	Covington
30016	GA	Covington
30017	GA	Grayson
30018	GA	Jersey
30019	GA	Dacula
30021	GA	Clarkston
30022	GA	Alpharetta
30023	GA	Alpharetta
30024	GA	Suwanee
30025	GA	Social Circle
30026	GA	North Metro
30028	GA	Cumming
30029	GA	North Metro
30030	GA	Decatur
30031	GA	Decatur
30032	GA	Decatur
30033	GA	Decatur
30034	GA	Decatur
30035	GA	Decatur
30036	GA	Decatur
30037	GA	Decatur
30038	GA	Lithonia
30039	GA	Snellville
30040	GA	Cumming
30041	GA	Cumming
30042	GA	Lawrenceville
30043	GA	Lawrenceville
30044	GA	Lawrenceville
30045	GA	Lawrenceville
30046	GA	Lawrenceville
30047	GA	Lilburn
30048	GA	Lilburn
30049	GA	Lawrenceville
30052	GA	Loganville
30054	GA	Oxford
30055	GA	Mansfield
30056	GA	Newborn
30058	GA	Lithonia
30060	GA	Marietta
30061	GA	Marietta
30062	GA	Marietta
30063	GA	Marietta
30064	GA	Marietta
30065	GA	Marietta
30066	GA	Marietta
30067	GA	Marietta
30068	GA	Marietta
30069	GA	Marietta
30070	GA	Porterdale
30071	GA	Norcross
30072	GA	Pine Lake
30073	GA	Decatur
30074	GA	Redan
30075	GA	Roswell
30076	GA	Roswell
30077	GA	Roswell
30078	GA	Snellville
30079	GA	Scottdale
30080	GA	Smyrna
30081	GA	Smyrna
30082	GA	Smyrna
30083	GA	Stone Mountain
30084	GA	Tucker
30085	GA	Tucker
30086	GA	Stone Mountain
30087	GA	Stone Mountain
30088	GA	Stone Mountain
30090	GA	Marietta
30091	GA	Norcross
30092	GA	Norcross
30093	GA	Norcross
30094	GA	Conyers
30095	GA	Duluth
30096	GA	Duluth
30097	GA	Duluth
30098	GA	Duluth
30099	GA	Duluth
30101	GA	Acworth
30102	GA	Acworth
30103	GA	Adairsville
30104	GA	Aragon
