60001	IL	Alden
60002	IL	Antioch
60004	IL	Arlington Heights
60005	IL	Arlington Heights
60006	IL	Arlington Heights
60007	IL	Elk Grove Village
60008	IL	Rolling Meadows
60009	IL	Elk Grove Village
60010	IL	Barrington
60011	IL	Barrington
60012	IL	Crystal Lake
60013	IL	Cary
60014	IL	Crystal Lake
60015	IL	Deerfield
60016	IL	Des Plaines
60017	IL	Des Plaines
60018	IL	Des Plaines
60019	IL	Des Plaines
60020	IL	Fox Lake
60021	IL	Fox River Grove
60022	IL	Glencoe
60025	IL	Glenview
60026	IL	Glenview
60029	IL	Golf
60030	IL	Grayslake
60031	IL	Gurnee
60033	IL	Harvard
60034	IL	Hebron
60035	IL	Highland Park
60037	IL	Fort Sheridan
60038	IL	Palatine
60039	IL	Crystal Lake
60040	IL	Highwood
60041	IL	Ingleside
60042	IL	Island Lake
60043	IL	Kenilworth
60044	IL	Lake Bluff
60045	IL	Lake Forest
60046	IL	Lake Villa
60047	IL	Lake Zurich
60048	IL	Libertyville
60049	IL	Lake Zurich
60050	IL	Mchenry
60051	IL	Mchenry
60053	IL	Morton Grove
60055	IL	Palatine
60056	IL	Mount Prospect
60060	IL	Mundelein
60061	IL	Vernon Hills
60062	IL	Northbrook
60064	IL	North Chicago
60065	IL	Northbrook
60067	IL	Palatine
60068	IL	Park Ridge
60069	IL	Lincolnshire
60070	IL	Prospect Heights
60071	IL	Richmond
60072	IL	Ringwood
60073	IL	Round Lake
60074	IL	Palatine
60075	IL	Russell
60076	IL	Skokie
60077	IL	Skokie
60078	IL	Palatine
60079	IL	Waukegan
60081	IL	Spring Grove
60082	IL	Techny
60083	IL	Wadsworth
60084	IL	Wauconda
60085	IL	Waukegan
60086	IL	North Chicago
60087	IL	Waukegan
60088	IL	Great Lakes
60089	IL	Buffalo Grove
60090	IL	Wheeling
60091	IL	Wilmette
60092	IL	Libertyville
60093	IL	Winnetka
60094	IL	Palatine
60095	IL	Palatine
60096	IL	Winthrop Harbor
60097	IL	Wonder Lake
60098	IL	Woodstock
60099	IL	Zion
60101	IL	Addison
60102	IL	Algonquin
60103	IL	Bartlett
60104	IL	Bellwood
60105	IL	Bensenville
60106	IL	Bensenville
60107	IL	Streamwood
60108	IL	Bloomingdale
60109	IL	Burlington
60110	IL	Carpentersville
60111	IL	Clare
60112	IL	Cortland
60113	IL	Creston
60115	IL	Dekalb
60116	IL	Carol Stream
60117	IL	Bloomingdale
60118	IL	Dundee
60119	IL	Elburn
60120	IL	Elgin
60121	IL	Elgin
60122	IL	Carol Stream
60123	IL	Elgin
60124	IL	Elgin
60125	IL	Carol Stream
60126	IL	Elmhurst
60128	IL	Carol Stream
60129	IL	Esmond
60130	IL	Forest Park
60131	IL	Franklin Park
60132	IL	Carol Stream
60133	IL	Hanover Park
60134	IL	Geneva
60135	IL	Genoa
60136	IL	Gilberts
60137	IL	Glen Ellyn
60138	IL	Glen Ellyn
60139	IL	Glendale Heights
60140	IL	Hampshire
60141	IL	Hines
60142	IL	Huntley
60143	IL	Itasca
60144	IL	Kaneville
60145	IL	Kingston
60146	IL	Kirkland
60147	IL	Lafox
60148	IL	Lombard
60150	IL	Malta
60151	IL	Maple Park
60152	IL	Marengo
60153	IL	Maywood
60154	IL	Westchester
60155	IL	Broadview
60156	IL	Lake In The Hills
60157	IL	Medinah
60159	IL	Schaumburg
60160	IL	Melrose Park
60161	IL	Melrose Park
60162	IL	Hillside
60163	IL	Berkeley
60164	IL	Melrose Park
60165	IL	Stone Park
60168	IL	Schaumburg
60169	IL	Hoffman Estates
60170	IL	Plato Center
60171	IL	River Grove
60172	IL	Roselle
60173	IL	Schaumburg
60174	IL	Saint Charles
60175	IL	Saint Charles
60176	IL	Schiller Park
60177	IL	South Elgin
60178	IL	Sycamore
60179	IL	Hoffman Estates
60180	IL	Union
60181	IL	Villa Park
60183	IL	Wasco
60184	IL	Wayne
60185	IL	West Chicago
60186	IL	West Chicago
60187	IL	Wheaton
60188	IL	Carol Stream
60189	IL	Wheaton
60190	IL	Winfield
60191	IL	Wood Dale
60192	IL	Hoffman Estates
60193	IL	Schaumburg
60194	IL	Schaumburg
60195	IL	Schaumburg
60196	IL	Schaumburg
60197	IL	Carol Stream
60199	IL	Carol Stream
60201	IL	Evanston
60202	IL	Evanston
60203	IL	Evanston
60204	IL	Evanston
60208	IL	Evanston
60209	IL	Evanston
60290	IL	Chicago
60301	IL	Oak Park
60302	IL	Oak Park
60303	IL	Oak Park
60304	IL	Oak Park
60305	IL	River Forest
60399	IL	Wood Dale
60401	IL	Beecher
60402	IL	Berwyn
60403	IL	Crest Hill
60404	IL	Shorewood
60406	IL	Blue Island
60407	IL	Braceville
60408	IL	Braidwood
60409	IL	Calumet City
60410	IL	Channahon
60411	IL	Chicago Heights
60412	IL	Chicago Heights
60415	IL	Chicago Ridge
60416	IL	Coal City
60417	IL	Crete
60419	IL	Dolton
60420	IL	Dwight
60421	IL	Elwood
60422	IL	Flossmoor
60423	IL	Frankfort
60424	IL	Gardner
60425	IL	Glenwood
60426	IL	Harvey
60428	IL	Markham
60429	IL	Hazel Crest
60430	IL	Homewood
60431	IL	Joliet
60432	IL	Joliet
60433	IL	Joliet
60434	IL	Joliet
60435	IL	Joliet
60436	IL	Joliet
60437	IL	Kinsman
60438	IL	Lansing
60439	IL	Lemont
60440	IL	Bolingbrook
60441	IL	Lockport
60442	IL	Manhattan
60443	IL	Matteson
60444	IL	Mazon
60445	IL	Midlothian
60446	IL	Romeoville
60447	IL	Minooka
60448	IL	Mokena
60449	IL	Monee
60450	IL	Morris
60451	IL	New Lenox
60452	IL	Oak Forest
60453	IL	Oak Lawn
60454	IL	Oak Lawn
60455	IL	Bridgeview
60456	IL	Hometown
60457	IL	Hickory Hills
60458	IL	Justice
60459	IL	Burbank
60460	IL	Odell
60461	IL	Olympia Fields
60462	IL	Orland Park
60463	IL	Palos Heights
60464	IL	Palos Park
60465	IL	Palos Hills
60466	IL	Park Forest
60467	IL	Orland Park
60468	IL	Peotone
60469	IL	Posen
60470	IL	Ransom
60471	IL	Richton Park
60472	IL	Robbins
60473	IL	South Holland
60474	IL	South Wilmington
60475	IL	Steger
60476	IL	Thornton
60477	IL	Tinley Park
60478	IL	Country Club Hills
60479	IL	Verona
60480	IL	Willow Springs
60481	IL	Wilmington
60482	IL	Worth
60484	IL	University Park
60487	IL	Tinley Park
60490	IL	Bolingbrook
60491	IL	Homer Glen
60499	IL	Bedford Park
60501	IL	Summit Argo
60502	IL	Aurora
